"state","item","Unit","Date","Value"
"Kwara","Yam tuber","1kg","2017M5","299.796957562235"
"Kwara","Yam tuber","1kg","2017M6","298.010060312672"
"Kwara","Yam tuber","1kg","2017M7","292.203997897971"
"Kwara","Yam tuber","1kg","2017M8","321.51625"
"Kwara","Yam tuber","1kg","2017M9","242.682501127235"
"Kwara","Yam tuber","1kg","2017M10","221.728395061728"
"Kwara","Yam tuber","1kg","2017M11","222.793333333333"
"Kwara","Yam tuber","1kg","2017M12","221.783380018674"
"Kwara","Yam tuber","1kg","2018M1","238.168642951252"
"Kwara","Yam tuber","1kg","2018M2","260"
"Kwara","Yam tuber","1kg","2018M3","270.08658008658"
"Kwara","Yam tuber","1kg","2018M4","258.767951625095"
"Kwara","Yam tuber","1kg","2018M5","295.234401869983"
"Kwara","Yam tuber","1kg","2018M6","325.499682970203"
"Kwara","Yam tuber","1kg","2018M7","267.676148183767"
"Kwara","Yam tuber","1kg","2018M8","299.310878320044"
"Kwara","Yam tuber","1kg","2018M9","291.468165434419"
"Kwara","Yam tuber","1kg","2018M10","274.995622263915"
"Kwara","Yam tuber","1kg","2018M11","356.30252181014"
"Kwara","Yam tuber","1kg","2018M12","204.998647363886"
"Kwara","Dried Fish Sardine","1kg","2016M1","1285.715"
"Kwara","Dried Fish Sardine","1kg","2016M2","1245.45333333333"
"Kwara","Dried Fish Sardine","1kg","2016M3","1269.23"
"Kwara","Dried Fish Sardine","1kg","2016M4","1250"
"Kwara","Dried Fish Sardine","1kg","2016M5","1275"
"Kwara","Dried Fish Sardine","1kg","2016M6","1278.3075"
"Kwara","Dried Fish Sardine","1kg","2016M7","1285"
"Kwara","Dried Fish Sardine","1kg","2016M8","1283.33"
"Kwara","Dried Fish Sardine","1kg","2016M9","1255.55499999999"
"Kwara","Dried Fish Sardine","1kg","2016M10","1258.82570504743"
"Kwara","Dried Fish Sardine","1kg","2016M11","1266.665"
"Kwara","Dried Fish Sardine","1kg","2016M12","1276"
"Kwara","Dried Fish Sardine","1kg","2017M1","1290.57166666666"
"Kwara","Dried Fish Sardine","1kg","2017M2","1291"
"Kwara","Dried Fish Sardine","1kg","2017M3","1295.167"
"Kwara","Dried Fish Sardine","1kg","2017M4","1293.695"
"Kwara","Dried Fish Sardine","1kg","2017M5","1298.49618922917"
"Kwara","Dried Fish Sardine","1kg","2017M6","1300"
"Kwara","Dried Fish Sardine","1kg","2017M7","1300.55"
"Kwara","Dried Fish Sardine","1kg","2017M8","1298.78"
"Kwara","Dried Fish Sardine","1kg","2017M9","1200"
"Kwara","Dried Fish Sardine","1kg","2017M10","1200"
"Kwara","Dried Fish Sardine","1kg","2017M11","1246.65"
"Kwara","Dried Fish Sardine","1kg","2017M12","1240.74074074074"
"Kwara","Dried Fish Sardine","1kg","2018M1","1266.66666666667"
"Kwara","Dried Fish Sardine","1kg","2018M2","1255"
"Kwara","Dried Fish Sardine","1kg","2018M3","1265.77993679737"
"Kwara","Dried Fish Sardine","1kg","2018M4","1285.71428571429"
"Kwara","Dried Fish Sardine","1kg","2018M5","1300"
"Kwara","Dried Fish Sardine","1kg","2018M6","1250"
"Kwara","Dried Fish Sardine","1kg","2018M7","1277.77777777778"
"Kwara","Dried Fish Sardine","1kg","2018M8","1247.61904761905"
"Kwara","Dried Fish Sardine","1kg","2018M9","1240.74074074074"
"Kwara","Dried Fish Sardine","1kg","2018M10","1333.33333333333"
"Kwara","Dried Fish Sardine","1kg","2018M11","1338.38383838384"
"Kwara","Dried Fish Sardine","1kg","2018M12","1440.90909090909"
"Kwara","Iced Sardine","1kg","2016M1","698.22"
"Kwara","Iced Sardine","1kg","2016M2","698.988042"
"Kwara","Iced Sardine","1kg","2016M3","700"
"Kwara","Iced Sardine","1kg","2016M4","700.77"
"Kwara","Iced Sardine","1kg","2016M5","700.98"
"Kwara","Iced Sardine","1kg","2016M6","700.55"
"Kwara","Iced Sardine","1kg","2016M7","701.100605"
"Kwara","Iced Sardine","1kg","2016M8","700"
"Kwara","Iced Sardine","1kg","2016M9","700"
"Kwara","Iced Sardine","1kg","2016M10","722.003494923546"
"Kwara","Iced Sardine","1kg","2016M11","725"
"Kwara","Iced Sardine","1kg","2016M12","735.88"
"Kwara","Iced Sardine","1kg","2017M1","748.095"
"Kwara","Iced Sardine","1kg","2017M2","750"
"Kwara","Iced Sardine","1kg","2017M3","750.55"
"Kwara","Iced Sardine","1kg","2017M4","757.045"
"Kwara","Iced Sardine","1kg","2017M5","755.916759460712"
"Kwara","Iced Sardine","1kg","2017M6","760"
"Kwara","Iced Sardine","1kg","2017M7","767.28"
"Kwara","Iced Sardine","1kg","2017M8","765"
"Kwara","Iced Sardine","1kg","2017M9","740"
"Kwara","Iced Sardine","1kg","2017M10","825"
"Kwara","Iced Sardine","1kg","2017M11","900"
"Kwara","Iced Sardine","1kg","2017M12","900"
"Kwara","Iced Sardine","1kg","2018M1","920"
"Kwara","Iced Sardine","1kg","2018M2","950.24"
"Kwara","Iced Sardine","1kg","2018M3","912.549203450424"
"Kwara","Iced Sardine","1kg","2018M4","1034.09090909091"
"Kwara","Iced Sardine","1kg","2018M5","1061.90322580645"
"Kwara","Iced Sardine","1kg","2018M6","1153.33333333333"
"Kwara","Iced Sardine","1kg","2018M7","1163.33333333333"
"Kwara","Iced Sardine","1kg","2018M8","1150"
"Kwara","Iced Sardine","1kg","2018M9","1158.69565217391"
"Kwara","Iced Sardine","1kg","2018M10","1150"
"Kwara","Iced Sardine","1kg","2018M11","1133.33333333333"
"Kwara","Iced Sardine","1kg","2018M12","1033.33333333333"
"Kwara","Irish potato","1kg","2016M1","150"
"Kwara","Irish potato","1kg","2016M2","150.22"
"Kwara","Irish potato","1kg","2016M3","152.55"
"Kwara","Irish potato","1kg","2016M4","155.36625"
"Kwara","Irish potato","1kg","2016M5","158.146666666666"
"Kwara","Irish potato","1kg","2016M6","157.86"
"Kwara","Irish potato","1kg","2016M7","157.776"
"Kwara","Irish potato","1kg","2016M8","158.888"
"Kwara","Irish potato","1kg","2016M9","158.07"
"Kwara","Irish potato","1kg","2016M10","158.966468600958"
"Kwara","Irish potato","1kg","2016M11","159.444"
"Kwara","Irish potato","1kg","2016M12","160.073333333333"
"Kwara","Irish potato","1kg","2017M1","161.316666666666"
"Kwara","Irish potato","1kg","2017M2","166.666"
"Kwara","Irish potato","1kg","2017M3","167.67"
"Kwara","Irish potato","1kg","2017M4","167.755"
"Kwara","Irish potato","1kg","2017M5","162.03872803947"
"Kwara","Irish potato","1kg","2017M6","162.15"
"Kwara","Irish potato","1kg","2017M7","164.17"
"Kwara","Irish potato","1kg","2017M8","163.75"
"Kwara","Irish potato","1kg","2017M9","157.848715097603"
"Kwara","Irish potato","1kg","2017M10","151.25"
"Kwara","Irish potato","1kg","2017M11","145.85"
"Kwara","Irish potato","1kg","2017M12","145.833333333333"
"Kwara","Irish potato","1kg","2018M1","180"
"Kwara","Irish potato","1kg","2018M2","198"
"Kwara","Irish potato","1kg","2018M3","163.298272608083"
"Kwara","Irish potato","1kg","2018M4","198.842592592593"
"Kwara","Irish potato","1kg","2018M5","204.214912280702"
"Kwara","Irish potato","1kg","2018M6","208.809523809524"
"Kwara","Irish potato","1kg","2018M7","227.916666666667"
"Kwara","Irish potato","1kg","2018M8","232.916666666667"
"Kwara","Irish potato","1kg","2018M9","200"
"Kwara","Irish potato","1kg","2018M10","208.333333333333"
"Kwara","Irish potato","1kg","2018M11","256.761904761905"
"Kwara","Irish potato","1kg","2018M12","247.916666666667"
"Kwara","Sweet potato","1kg","2016M1","116.346666666666"
"Kwara","Sweet potato","1kg","2016M2","116.388333333333"
"Kwara","Sweet potato","1kg","2016M3","113.2"
"Kwara","Sweet potato","1kg","2016M4","114.74"
"Kwara","Sweet potato","1kg","2016M5","115.763333333333"
"Kwara","Sweet potato","1kg","2016M6","115"
"Kwara","Sweet potato","1kg","2016M7","116.445333333333"
"Kwara","Sweet potato","1kg","2016M8","116.795333333333"
"Kwara","Sweet potato","1kg","2016M9","115.906666666666"
"Kwara","Sweet potato","1kg","2016M10","116.636497574415"
"Kwara","Sweet potato","1kg","2016M11","116.861"
"Kwara","Sweet potato","1kg","2016M12","117.416666666667"
"Kwara","Sweet potato","1kg","2017M1","119.791"
"Kwara","Sweet potato","1kg","2017M2","119.764"
"Kwara","Sweet potato","1kg","2017M3","123.99"
"Kwara","Sweet potato","1kg","2017M4","122.883333333333"
"Kwara","Sweet potato","1kg","2017M5","123.304790527788"
"Kwara","Sweet potato","1kg","2017M6","122.88"
"Kwara","Sweet potato","1kg","2017M7","123.805"
"Kwara","Sweet potato","1kg","2017M8","121.445"
"Kwara","Sweet potato","1kg","2017M9","110.395421446553"
"Kwara","Sweet potato","1kg","2017M10","95.182680567296"
"Kwara","Sweet potato","1kg","2017M11","82.4214285714286"
"Kwara","Sweet potato","1kg","2017M12","77.945690967747"
"Kwara","Sweet potato","1kg","2018M1","85.555555555556"
"Kwara","Sweet potato","1kg","2018M2","105.88"
"Kwara","Sweet potato","1kg","2018M3","115.65811965812"
"Kwara","Sweet potato","1kg","2018M4","161.102114260009"
"Kwara","Sweet potato","1kg","2018M5","153.538011695906"
"Kwara","Sweet potato","1kg","2018M6","191.650183150183"
"Kwara","Sweet potato","1kg","2018M7","209.886363636364"
"Kwara","Sweet potato","1kg","2018M8","195.511554621849"
"Kwara","Sweet potato","1kg","2018M9","189.154411764706"
"Kwara","Sweet potato","1kg","2018M10","145.151515151515"
"Kwara","Sweet potato","1kg","2018M11","156.601812366738"
"Kwara","Sweet potato","1kg","2018M12","116.772486772487"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M1","750"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M2","775"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M3","753.33"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M4","760"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M5","775"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M6","765.71"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M7","780"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M8","777.532"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M9","780.882499999999"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M10","782.066378343858"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M11","791.665"
"Kwara","Tilapia fish (epiya) fresh","1kg","2016M12","792"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M1","796.35"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M2","793.635"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M3","789.86"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M4","784.93"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M5","797.983337569308"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M6","797.5"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M7","810"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M8","800"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M9","793.04347826087"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M10","800.74074074074"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M11","800.74074074074"
"Kwara","Tilapia fish (epiya) fresh","1kg","2017M12","796.66666666667"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M1","800"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M2","825.45"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M3","799.683684254328"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M4","850"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M5","956.25"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M6","969.090909090909"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M7","954.545454545455"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M8","1010"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M9","1100"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M10","1002.22222222222"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M11","1060"
"Kwara","Tilapia fish (epiya) fresh","1kg","2018M12","936.84210526316"
"Kwara","Titus:frozen","1kg","2016M1","652.778333333333"
"Kwara","Titus:frozen","1kg","2016M2","651.136"
"Kwara","Titus:frozen","1kg","2016M3","659.82"
"Kwara","Titus:frozen","1kg","2016M4","652.875"
"Kwara","Titus:frozen","1kg","2016M5","659.8225"
"Kwara","Titus:frozen","1kg","2016M6","660"
"Kwara","Titus:frozen","1kg","2016M7","668.599166666666"
"Kwara","Titus:frozen","1kg","2016M8","664.048333333333"
"Kwara","Titus:frozen","1kg","2016M9","678.788"
"Kwara","Titus:frozen","1kg","2016M10","675.5185278705"
"Kwara","Titus:frozen","1kg","2016M11","670"
"Kwara","Titus:frozen","1kg","2016M12","683.333333333333"
"Kwara","Titus:frozen","1kg","2017M1","681.595"
"Kwara","Titus:frozen","1kg","2017M2","680"
"Kwara","Titus:frozen","1kg","2017M3","682.495"
"Kwara","Titus:frozen","1kg","2017M4","684.17555555556"
"Kwara","Titus:frozen","1kg","2017M5","684.06797389919"
"Kwara","Titus:frozen","1kg","2017M6","689.395"
"Kwara","Titus:frozen","1kg","2017M7","690.395"
"Kwara","Titus:frozen","1kg","2017M8","785.95"
"Kwara","Titus:frozen","1kg","2017M9","771.379976807112"
"Kwara","Titus:frozen","1kg","2017M10","785.73063973064"
"Kwara","Titus:frozen","1kg","2017M11","760.78888888889"
"Kwara","Titus:frozen","1kg","2017M12","752.96296296296"
"Kwara","Titus:frozen","1kg","2018M1","777.824234198736"
"Kwara","Titus:frozen","1kg","2018M2","842.258297258297"
"Kwara","Titus:frozen","1kg","2018M3","867.307692307692"
"Kwara","Titus:frozen","1kg","2018M4","863.752913752914"
"Kwara","Titus:frozen","1kg","2018M5","902.5"
"Kwara","Titus:frozen","1kg","2018M6","904.761904761905"
"Kwara","Titus:frozen","1kg","2018M7","913.993506493507"
"Kwara","Titus:frozen","1kg","2018M8","838.461538461538"
"Kwara","Titus:frozen","1kg","2018M9","1014.58333333333"
"Kwara","Titus:frozen","1kg","2018M10","938.636363636364"
"Kwara","Titus:frozen","1kg","2018M11","1055.35714285714"
"Kwara","Titus:frozen","1kg","2018M12","930.03246753247"
"Kwara","Catfish (obokun) fresh","1kg","2016M1","725"
"Kwara","Catfish (obokun) fresh","1kg","2016M2","762.5"
"Kwara","Catfish (obokun) fresh","1kg","2016M3","727.94666666666"
"Kwara","Catfish (obokun) fresh","1kg","2016M4","952.694999999995"
"Kwara","Catfish (obokun) fresh","1kg","2016M5","993.42"
"Kwara","Catfish (obokun) fresh","1kg","2016M6","800"
"Kwara","Catfish (obokun) fresh","1kg","2016M7","750"
"Kwara","Catfish (obokun) fresh","1kg","2016M8","752.2225"
"Kwara","Catfish (obokun) fresh","1kg","2016M9","965.44125"
"Kwara","Catfish (obokun) fresh","1kg","2016M10","776.87061612854"
"Kwara","Catfish (obokun) fresh","1kg","2016M11","753.333333333333"
"Kwara","Catfish (obokun) fresh","1kg","2016M12","780"
"Kwara","Catfish (obokun) fresh","1kg","2017M1","903.326666666667"
"Kwara","Catfish (obokun) fresh","1kg","2017M2","790.278333333333"
"Kwara","Catfish (obokun) fresh","1kg","2017M3","735.715"
"Kwara","Catfish (obokun) fresh","1kg","2017M4","733.33333333333"
"Kwara","Catfish (obokun) fresh","1kg","2017M5","761.34917219051"
"Kwara","Catfish (obokun) fresh","1kg","2017M6","750"
"Kwara","Catfish (obokun) fresh","1kg","2017M7","721.43"
"Kwara","Catfish (obokun) fresh","1kg","2017M8","766.665"
"Kwara","Catfish (obokun) fresh","1kg","2017M9","759.331685"
"Kwara","Catfish (obokun) fresh","1kg","2017M10","850.66666666667"
"Kwara","Catfish (obokun) fresh","1kg","2017M11","866.675"
"Kwara","Catfish (obokun) fresh","1kg","2017M12","865"
"Kwara","Catfish (obokun) fresh","1kg","2018M1","900"
"Kwara","Catfish (obokun) fresh","1kg","2018M2","956"
"Kwara","Catfish (obokun) fresh","1kg","2018M3","802.173500144977"
"Kwara","Catfish (obokun) fresh","1kg","2018M4","850"
"Kwara","Catfish (obokun) fresh","1kg","2018M5","850"
"Kwara","Catfish (obokun) fresh","1kg","2018M6","901.42857142857"
"Kwara","Catfish (obokun) fresh","1kg","2018M7","915"
"Kwara","Catfish (obokun) fresh","1kg","2018M8","1050"
"Kwara","Catfish (obokun) fresh","1kg","2018M9","1000"
"Kwara","Catfish (obokun) fresh","1kg","2018M10","992.85714285714"
"Kwara","Catfish (obokun) fresh","1kg","2018M11","1020"
"Kwara","Catfish (obokun) fresh","1kg","2018M12","933.33333333333"
"Kwara","Catfish :dried","1kg","2016M1","1654.49916666666"
"Kwara","Catfish :dried","1kg","2016M2","1394.3"
"Kwara","Catfish :dried","1kg","2016M3","1565.63166666666"
"Kwara","Catfish :dried","1kg","2016M4","1541.2375"
"Kwara","Catfish :dried","1kg","2016M5","1713.20285714285"
"Kwara","Catfish :dried","1kg","2016M6","1440"
"Kwara","Catfish :dried","1kg","2016M7","1348.21416666666"
"Kwara","Catfish :dried","1kg","2016M8","1425.2625"
"Kwara","Catfish :dried","1kg","2016M9","1386.11083333333"
"Kwara","Catfish :dried","1kg","2016M10","1344.16603236673"
"Kwara","Catfish :dried","1kg","2016M11","1324.44433333333"
"Kwara","Catfish :dried","1kg","2016M12","1515.16875"
"Kwara","Catfish :dried","1kg","2017M1","1306.11333333334"
"Kwara","Catfish :dried","1kg","2017M2","1359.52333333333"
"Kwara","Catfish :dried","1kg","2017M3","1364.395"
"Kwara","Catfish :dried","1kg","2017M4","1384.54866666667"
"Kwara","Catfish :dried","1kg","2017M5","1395.12696718712"
"Kwara","Catfish :dried","1kg","2017M6","1316.445"
"Kwara","Catfish :dried","1kg","2017M7","1381.25"
"Kwara","Catfish :dried","1kg","2017M8","1330.52"
"Kwara","Catfish :dried","1kg","2017M9","1316.98428"
"Kwara","Catfish :dried","1kg","2017M10","1376.55104225313"
"Kwara","Catfish :dried","1kg","2017M11","1289.28"
"Kwara","Catfish :dried","1kg","2017M12","1271.38888888889"
"Kwara","Catfish :dried","1kg","2018M1","13465"
"Kwara","Catfish :dried","1kg","2018M2","1254.32"
"Kwara","Catfish :dried","1kg","2018M3","1124.43181818182"
"Kwara","Catfish :dried","1kg","2018M4","1144.44444444444"
"Kwara","Catfish :dried","1kg","2018M5","1205.08691756272"
"Kwara","Catfish :dried","1kg","2018M6","1233.33333333333"
"Kwara","Catfish :dried","1kg","2018M7","1224.54545454545"
"Kwara","Catfish :dried","1kg","2018M8","1198.89898989899"
"Kwara","Catfish :dried","1kg","2018M9","1204.2766955267"
"Kwara","Catfish :dried","1kg","2018M10","1329.54545454545"
"Kwara","Catfish :dried","1kg","2018M11","1456.79738562092"
"Kwara","Catfish :dried","1kg","2018M12","1541.48629148629"
"Kwara","Catfish Smoked","1kg","2016M1","1200"
"Kwara","Catfish Smoked","1kg","2016M2","1230"
"Kwara","Catfish Smoked","1kg","2016M3","1200"
"Kwara","Catfish Smoked","1kg","2016M4","1200.283"
"Kwara","Catfish Smoked","1kg","2016M5","1204.283"
"Kwara","Catfish Smoked","1kg","2016M6","1208.283"
"Kwara","Catfish Smoked","1kg","2016M7","1212.283"
"Kwara","Catfish Smoked","1kg","2016M8","1216.283"
"Kwara","Catfish Smoked","1kg","2016M9","1220.283"
"Kwara","Catfish Smoked","1kg","2016M10","1224.283"
"Kwara","Catfish Smoked","1kg","2016M11","1228.283"
"Kwara","Catfish Smoked","1kg","2016M12","1232.283"
"Kwara","Catfish Smoked","1kg","2017M1","1236.283"
"Kwara","Catfish Smoked","1kg","2017M2","1271.43"
"Kwara","Catfish Smoked","1kg","2017M3","1200"
"Kwara","Catfish Smoked","1kg","2017M4","1228.57"
"Kwara","Catfish Smoked","1kg","2017M5","1217.14"
"Kwara","Catfish Smoked","1kg","2017M6","1205.71"
"Kwara","Catfish Smoked","1kg","2017M7","1294.28"
"Kwara","Catfish Smoked","1kg","2017M8","1282.85"
"Kwara","Catfish Smoked","1kg","2017M9","1270.93865"
"Kwara","Catfish Smoked","1kg","2017M10","1331.66666666667"
"Kwara","Catfish Smoked","1kg","2017M11","1312.1"
"Kwara","Catfish Smoked","1kg","2017M12","1313.33333333333"
"Kwara","Catfish Smoked","1kg","2018M1","1090.90909090909"
"Kwara","Catfish Smoked","1kg","2018M2","1000"
"Kwara","Catfish Smoked","1kg","2018M3","1141.66666666667"
